Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,has_garage,has_vnr,has_bsmt,has_alley,has_fireplace,has_pool,has_fence,zone_C (all),zone_FV,zone_I (all),zone_RH,zone_RL,zone_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,total_full_bath,total_half_bath,lot_size,year_built_remod/add,area_rms_abvgrd,bathrooms,garage_size,garage_cond_qual,has_condition,bsmtfin_sf1_total_sf,beds_baths,func_overall_qual,lot_area_zone_C (all),lot_area_zone_FV,lot_area_zone_I (all),lot_area_zone_RH,lot_area_zone_RL,lot_area_zone_RM,house_style_bldg_type_2fmCon,house_style_bldg_type_Duplex,house_style_bldg_type_Twnhs,house_style_bldg_type_TwnhsE,SalePrice_preds,errors
101,533221090,160,17.429726993654008,2117,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,1,GLQ,378.0,Unf,0.0,378.0,756.0,GasA,5,1,SBrkr,769,804,0,1573,0,0,2,1,3,1,4,5,8,0,0,Detchd,2000,1,2,440.0,3,3,1.0,0,32,0,0,0,0,0,N/A,0,6,2010,WD ,177500,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,36898.732045565535,4000000,7865,2,880.0,9,0,285768.0,6,48,0,2117,0,0,0,0,0.0,0.0,2.0,0.0,165593.53717316256,8163.143567996245
48,528176070,60,105.0,13650,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,4,3,PConc,4,3,4,GLQ,578.0,Unf,0.0,1093.0,1671.0,GasA,5,1,SBrkr,1687,563,0,2250,1,0,2,1,3,1,4,7,8,1,5,Attchd,2002,3,3,756.0,3,3,1.0,238,130,0,0,0,0,0,N/A,0,6,2010,WD ,320000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1433250.0,4008004,15750,2,2268.0,9,0,965838.0,9,64,0,0,0,0,13650,0,0.0,0.0,0.0,0.0,333693.7582553695,-14216.680086431385
489,528290180,60,42.0,8433,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,GLQ,683.0,Unf,0.0,111.0,794.0,GasA,5,1,SBrkr,819,695,0,1514,1,0,2,1,3,1,3,7,8,1,3,Attchd,2000,3,2,394.0,3,3,1.0,0,72,0,0,0,0,0,N/A,0,6,2009,WD ,190000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,354186.0,4000000,10598,2,788.0,9,0,542302.0,9,48,0,0,0,0,8433,0,0.0,0.0,0.0,0.0,177815.03393708696,12424.274527180474
2369,527451200,160,21.0,1680,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,672.0,672.0,GasA,3,1,SBrkr,672,546,0,1218,0,0,1,1,3,1,3,7,8,0,0,N/A,1978,0,0,0.0,0,0,0.0,201,0,0,0,0,0,0,N/A,0,4,2006,WD ,91500,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,35280.0,3884841,8526,1,0.0,0,0,0.0,3,48,0,0,0,0,0,1680,0.0,0.0,2.0,0.0,99441.06701808391,-6860.506029089578
707,902202150,190,50.0,6000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,811.0,811.0,GasA,3,1,FuseA,811,576,0,1387,0,0,2,0,3,2,4,7,8,0,0,BuiltIn,1954,1,1,256.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,11,2009,WD ,93000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,300000.0,3818116,9709,0,256.0,9,0,0.0,6,40,0,0,0,0,0,6000,1.6666666666666667,0.0,0.0,0.0,117529.41191319945,-23842.097082989305
1556,911102170,70,50.0,8500,Pave,Pave,Reg,Lvl,4,1,Feedr,Norm,2.0,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,3,3,1,Unf,0.0,Unf,0.0,649.0,649.0,GasA,3,0,SBrkr,649,668,0,1317,0,0,1,0,3,1,3,6,8,0,0,Detchd,1920,1,1,250.0,3,2,0.0,0,54,172,0,0,0,3,N/A,0,7,2008,WD ,40000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,425000.0,3744000,7902,0,250.0,6,1,0.0,3,32,8500,0,0,0,0,0,0.0,0.0,0.0,0.0,79713.82487240757,-38628.8206998363
2034,903454010,70,60.0,6882,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,Unf,0.0,Unf,0.0,684.0,684.0,GasA,3,1,SBrkr,773,582,0,1355,0,0,1,1,3,1,4,7,8,0,0,N/A,1978,0,0,0.0,0,0,1.0,136,0,115,0,0,0,0,N/A,0,3,2007,WD ,127000,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,412920.0,3839484,9485,1,0.0,0,0,0.0,3,48,0,0,0,0,0,6882,0.0,0.0,0.0,0.0,125640.16755787004,1155.7636114782363
308,911204100,30,66.0,8712,Grvl,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,4,7,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,Unf,0.0,Unf,0.0,756.0,756.0,GasA,4,1,SBrkr,952,0,0,952,0,0,1,0,3,1,3,5,8,0,0,Detchd,1896,2,1,330.0,3,3,0.0,0,0,265,0,0,0,0,N/A,0,6,2010,WD ,50138,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,574992.0,3697200,4760,0,330.0,9,0,0.0,3,32,8712,0,0,0,0,0,0.0,0.0,0.0,0.0,88407.39484482406,-37295.79835428842
2176,908152070,20,58.47358949250086,7917,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,3,4,1,BLQ,751.0,Unf,0.0,392.0,1143.0,GasA,3,1,SBrkr,1113,0,0,1113,1,0,1,1,3,1,3,6,8,1,2,Attchd,1987,2,1,504.0,3,4,1.0,370,30,0,0,0,0,4,N/A,0,5,2007,WD ,148000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,462935.4080121293,3904576,6678,1,504.0,12,0,858393.0,6,48,0,0,0,0,7917,0,0.0,0.0,0.0,0.0,159601.01604408553,-12029.717319141084
1549,910203020,30,71.0,6900,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,ALQ,403.0,Rec,125.0,212.0,740.0,GasA,5,1,SBrkr,778,0,0,778,0,0,1,0,2,1,3,4,8,1,4,Detchd,1966,3,1,924.0,5,5,1.0,0,25,0,0,0,0,0,N/A,0,2,2008,WD ,120500,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,489900.0,3792700,3112,0,924.0,25,0,298220.0,2,40,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,136171.11894570928,-10968.604485253221
909,909178160,50,60.0,9900,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,778.0,778.0,GasA,3,1,SBrkr,944,545,0,1489,0,0,2,0,3,1,3,7,8,1,4,Detchd,1940,1,1,240.0,3,3,1.0,335,0,0,0,0,0,2,N/A,0,7,2009,WD ,139500,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,594000.0,3783000,10423,0,240.0,9,0,0.0,6,48,0,0,0,0,9900,0,0.0,0.0,0.0,0.0,141040.34596647104,281.10235250816913
892,908154040,20,86.0,13286,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,5,3,PConc,5,3,1,GLQ,1234.0,Unf,0.0,464.0,1698.0,GasA,5,1,SBrkr,1698,0,0,1698,1,0,2,0,3,1,5,8,8,1,4,Attchd,2007,3,3,768.0,3,3,1.0,327,64,0,0,0,0,0,N/A,0,2,2009,WD ,320000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1142596.0,4030056,13584,0,2304.0,9,0,2095332.0,9,72,0,0,0,0,13286,0,0.0,0.0,0.0,0.0,330459.7048167647,-4857.918198088417
2045,904100100,70,107.0,12888,Pave,N/A,Reg,Bnk,4,1,Feedr,Norm,2.0,7,8,1937,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,ALQ,288.0,Unf,0.0,717.0,1005.0,GasA,3,1,SBrkr,1262,1005,0,2267,1,0,1,1,3,1,3,7,8,2,4,Attchd,1937,3,2,498.0,3,3,1.0,521,0,0,0,0,0,0,N/A,0,4,2007,WD ,219000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1379016.0,3835260,15869,1,996.0,9,1,289440.0,6,56,0,0,0,0,12888,0,0.0,0.0,0.0,0.0,216682.59767736742,4287.70440315234
2927,923276100,20,65.6230696780182,8885,Pave,N/A,IR1,Low,4,2,Norm,Norm,1.0,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,BLQ,301.0,ALQ,324.0,239.0,864.0,GasA,3,1,SBrkr,902,0,0,902,1,0,1,0,2,1,3,5,8,0,0,Attchd,1983,1,2,484.0,3,3,1.0,164,0,0,0,0,0,3,N/A,0,6,2006,WD ,131000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,583060.9740891916,3932289,4510,0,968.0,9,0,260064.0,4,40,0,0,0,0,8885,0,0.0,0.0,0.0,0.0,129785.32894397226,891.7673834904417
1732,528221030,60,62.0,8857,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,738.0,738.0,GasA,5,1,SBrkr,738,757,0,1495,0,0,2,1,3,1,4,7,8,1,4,Attchd,2006,2,2,440.0,3,3,1.0,100,30,0,0,0,0,0,N/A,0,3,2007,New,171925,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,549134.0,4024036,10465,2,880.0,9,0,0.0,6,48,0,0,0,0,8857,0,0.0,0.0,0.0,0.0,176682.08220736025,-4845.3912511790695
998,527107090,20,53.0,14137,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,GLQ,450.0,Unf,0.0,898.0,1348.0,GasA,4,1,SBrkr,1384,0,0,1384,1,0,2,0,3,1,4,7,8,0,0,Attchd,1996,1,2,404.0,3,3,1.0,0,39,0,0,0,0,0,N/A,0,11,2008,WD ,177900,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,749261.0,3986012,9688,0,808.0,9,0,606600.0,9,40,0,0,0,0,14137,0,0.0,0.0,0.0,0.0,169205.1010683967,7805.765974416543
2203,909252170,70,53.0,6720,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,585.0,585.0,GasA,3,0,SBrkr,851,585,0,1436,0,0,1,0,3,1,3,7,8,1,4,Detchd,1992,1,1,228.0,3,3,1.0,184,0,0,0,0,0,0,N/A,0,4,2007,CWD,141500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,356160.0,3745950,10052,0,228.0,9,0,0.0,3,48,0,0,0,0,6720,0,0.0,0.0,0.0,0.0,117628.9790310068,22467.31398464745
356,527162120,60,60.0,7500,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,476.0,Unf,0.0,476.0,952.0,GasA,4,1,SBrkr,952,684,0,1636,1,0,2,1,3,1,3,7,8,1,3,Attchd,1998,3,2,440.0,3,3,1.0,0,84,0,0,0,0,0,N/A,0,10,2009,WD ,191000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,450000.0,3994002,11452,2,880.0,9,0,453152.0,9,48,0,0,0,0,7500,0,0.0,0.0,0.0,0.0,182400.05934347532,9134.232831136265
2475,531375100,20,63.0,13072,Pave,N/A,Reg,Lvl,4,1,RRAe,Norm,1.0,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,ALQ,941.0,Unf,0.0,217.0,1158.0,GasA,5,1,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,0,Detchd,2006,1,2,576.0,3,3,1.0,0,50,0,0,0,0,0,N/A,0,5,2006,New,158000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,823536.0,4016016,5790,1,1152.0,9,1,1089678.0,6,48,0,0,0,0,13072,0,0.0,0.0,0.0,0.0,174978.9109660208,-20019.703254124062
2264,916386170,20,67.0,10656,Pave,N/A,IR1,HLS,4,1,Norm,Norm,1.0,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,5,1,SBrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,8,1,4,Attchd,2007,2,3,870.0,3,3,1.0,192,80,0,0,0,0,0,N/A,0,11,2007,New,248900,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,713952.0,4026042,9876,0,2610.0,9,0,0.0,6,64,0,0,0,0,10656,0,0.0,0.0,0.0,0.0,246404.18383587894,1376.0133746750944
2201,909252010,50,60.0,7200,Pave,N/A,Reg,Lvl,4,1,Feedr,Norm,1.6666666666666667,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,1,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,5,1,SBrkr,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,3,Detchd,1939,1,1,240.0,3,3,1.0,0,0,264,0,0,0,3,N/A,0,6,2007,WD ,175000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,432000.0,3777150,12376,1,240.0,9,1,415939.0,6,40,0,0,0,0,7200,0,0.0,0.0,0.0,0.0,155156.10591272457,18751.619969162886
2545,534400120,190,80.0,8800,Pave,N/A,Reg,Lvl,4,1,RRAn,Norm,1.0,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,3,4,PConc,3,3,2,ALQ,901.0,BLQ,252.0,34.0,1187.0,GasA,5,1,SBrkr,1565,0,0,1565,1,0,2,0,3,1,4,7,7,2,3,Attchd,1965,2,1,299.0,3,3,1.0,200,25,211,0,0,0,3,Shed,460,6,2006,WD ,185900,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,704000.0,3930000,10955,0,299.0,9,1,1069487.0,9,42,0,0,0,0,8800,0,1.0,0.0,0.0,0.0,197676.92331705475,-10528.260318032233
2660,902325050,75,60.0,10800,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.3333333333333335,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,2,Rec,390.0,Unf,0.0,490.0,880.0,GasW,2,0,SBrkr,880,888,0,1768,0,0,1,1,2,1,3,6,8,2,3,Detchd,1914,1,2,320.0,3,3,0.0,0,341,0,0,0,0,0,N/A,0,10,2006,WD ,163000,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,648000.0,3770580,10608,1,640.0,9,0,343200.0,2,56,0,0,0,0,0,10800,0.0,0.0,0.0,0.0,137446.0921724569,28369.46620951203
2882,911175440,190,50.0,9000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,3,3,2,Unf,0.0,Unf,0.0,660.0,660.0,GasA,3,0,SBrkr,1060,336,0,1396,0,0,2,0,4,2,3,8,6,0,0,N/A,1978,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,N/A,0,10,2006,WD ,115000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,450000.0,3806401,11168,0,0.0,0,0,0.0,8,30,9000,0,0,0,0,0,1.6666666666666667,0.0,0.0,0.0,100164.94449357197,14267.976760900652
1379,905103030,80,80.0,13014,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,3,3,CBlock,3,3,3,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,3,1,SBrkr,1096,0,0,1096,1,0,1,0,3,1,3,6,8,1,2,Attchd,1978,1,2,484.0,3,3,1.0,168,0,0,0,0,0,0,N/A,0,12,2008,WD ,157500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1041120.0,3912484,6576,0,968.0,9,0,532224.0,6,48,0,0,0,0,13014,0,0.0,0.0,0.0,0.0,151541.4877727862,5036.216033629316
491,528292030,60,74.38760451414102,15896,Pave,N/A,IR2,Lvl,4,1,RRNn,Norm,2.0,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,ALQ,913.0,Unf,0.0,264.0,1177.0,GasA,5,1,SBrkr,1223,1089,0,2312,1,0,2,1,4,1,4,8,8,1,3,BuiltIn,1999,3,3,658.0,3,3,1.0,298,0,0,0,0,0,0,N/A,0,5,2009,WD ,245000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1182465.3613567855,3996001,18496,2,1974.0,9,1,1074601.0,12,56,0,0,0,0,15896,0,0.0,0.0,0.0,0.0,277692.3148118111,-34123.38966273499
1002,527140090,120,41.0,5395,Pave,N/A,IR1,HLS,4,1,Norm,Norm,1.0,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,GLQ,733.0,Unf,0.0,604.0,1337.0,GasA,4,1,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,8,1,3,Attchd,1993,2,2,462.0,3,3,1.0,96,0,70,168,0,0,0,N/A,0,10,2008,WD ,180000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,221195.0,3972049,6685,0,924.0,9,0,980021.0,6,64,0,0,0,0,5395,0,0.0,0.0,0.0,1.0,214408.30199235576,-36305.290400439175
1848,533223050,160,23.889577317859203,5105,Pave,N/A,IR2,Lvl,4,1,Norm,Norm,2.0,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,GLQ,239.0,Unf,0.0,312.0,551.0,GasA,5,1,SBrkr,551,551,0,1102,0,0,2,1,2,1,4,4,8,0,0,Detchd,2004,1,2,480.0,3,3,1.0,0,60,0,0,0,0,0,N/A,0,3,2007,WD ,148800,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,121956.29220767123,4016016,4408,2,960.0,9,0,131689.0,4,56,0,5105,0,0,0,0,0.0,0.0,0.0,2.0,158535.6283872346,-12715.94578890942
1455,907251090,60,75.0,9473,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,N/A,0.0,4,3,PConc,4,3,1,GLQ,804.0,Unf,0.0,324.0,1128.0,GasA,5,1,SBrkr,1128,903,0,2031,1,0,2,1,3,1,4,7,8,1,4,Attchd,2002,2,2,577.0,3,3,1.0,0,211,0,0,0,0,0,N/A,0,3,2008,WD ,237000,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,710475.0,4008004,14217,2,1154.0,9,0,906912.0,9,64,0,0,0,0,9473,0,0.0,0.0,0.0,0.0,265864.5029819731,-29124.690782959806
908,909175080,30,60.0,8400,Pave,N/A,Reg,Bnk,4,1,Norm,Norm,1.0,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,Rec,290.0,Unf,0.0,0.0,290.0,GasA,3,0,FuseF,438,0,0,438,0,0,1,0,1,1,2,3,8,0,0,Detchd,1930,1,1,246.0,3,3,0.0,0,0,0,0,0,0,0,N/A,0,1,2009,WD ,60000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,504000.0,3744000,1314,0,246.0,9,0,84100.0,1,16,0,0,0,0,8400,0,0.0,0.0,0.0,0.0,57006.66567089132,3375.0595874457285
1490,908103260,85,64.0,12102,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,3,3,CBlock,4,4,4,ALQ,456.0,Unf,0.0,0.0,456.0,GasA,5,1,SBrkr,1033,0,0,1033,0,1,1,0,3,1,3,6,8,0,0,BuiltIn,1976,2,2,504.0,2,3,1.0,224,0,0,0,0,0,0,N/A,0,4,2008,WD ,165000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,774528.0,3904576,6198,0,1008.0,6,0,207936.0,3,40,0,0,0,0,12102,0,0.0,0.0,0.0,0.0,131299.47085858235,31487.486293638503
