,Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,has_garage,has_vnr,has_bsmt,has_alley,has_fireplace,has_pool,has_fence,zone_C (all),zone_FV,zone_I (all),zone_RH,zone_RL,zone_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,total_full_bath,total_half_bath
249,2242,910206010,50,64.0,11067,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0,0,0,N/A,0.0,N/A,0.0,0.0,0.0,GasA,5,1,SBrkr,640,0,205,845,0,0,1,0,1,1,3,4,3,0,0,Detchd,1950,1,1,256.0,3,2,0.0,48,0,0,0,0,0,0,N/A,0,3,2007,WD ,68104,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,1105,528363020,60,88.1055259638806,11929,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,8,7,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,466.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,1242.0,1242.0,GasA,5,1,SBrkr,1251,1250,0,2501,0,0,2,1,4,1,4,9,8,1,3,Attchd,1995,2,3,751.0,3,3,1.0,192,87,0,0,0,0,0,N/A,0,6,2008,WD ,290000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
251,121,534401110,20,90.0,9900,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,BLQ,1059.0,Unf,0.0,150.0,1209.0,GasA,4,1,SBrkr,1209,0,0,1209,1,0,1,0,3,1,3,6,8,0,0,Attchd,1966,2,2,504.0,3,3,1.0,0,0,120,0,0,0,0,N/A,0,4,2010,ConLD,159000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
252,1223,534453140,70,50.0,4882,Pave,N/A,IR1,Bnk,4,2,RRAn,Feedr,2.0,4,7,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,Rec,120.0,Unf,0.0,228.0,348.0,GasA,3,1,SBrkr,453,453,0,906,0,0,1,0,2,1,3,5,8,0,0,Basment,1937,1,1,231.0,2,3,1.0,0,0,0,0,0,0,0,N/A,0,9,2008,WD ,87000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,265,907252120,20,94.04807342867726,11423,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,4,3,PConc,4,3,3,GLQ,1358.0,Unf,0.0,223.0,1581.0,GasA,5,1,SBrkr,1601,0,0,1601,1,0,2,0,3,1,4,6,8,1,3,Attchd,2001,2,2,670.0,3,3,1.0,180,0,0,0,0,0,3,Shed,2000,5,2010,WD ,272000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
254,2813,907414040,20,65.0,8772,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,GLQ,996.0,Unf,0.0,340.0,1336.0,GasA,5,1,SBrkr,1336,0,0,1336,1,0,2,0,3,1,4,6,8,0,0,Attchd,2005,1,2,502.0,3,3,1.0,136,43,0,0,0,0,0,N/A,0,9,2006,New,198000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
255,1294,902109120,50,63.0,7628,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,1,Unf,0.0,Unf,0.0,801.0,801.0,GasA,4,1,FuseA,1095,561,0,1656,0,0,2,0,2,1,3,8,5,0,0,Detchd,1958,1,2,440.0,3,3,1.0,187,0,0,0,0,0,0,N/A,0,5,2008,WD ,119164,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
256,2745,905477010,20,77.0,8335,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,N/A,0.0,N/A,0.0,0.0,0.0,GasA,4,1,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,6,1,4,N/A,1978,0,0,0.0,0,0,0.0,0,36,190,0,0,0,0,N/A,0,4,2006,WD ,93000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257,1094,528280180,60,71.0,8220,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,647.0,4,3,PConc,4,3,3,GLQ,544.0,Unf,0.0,438.0,982.0,GasA,5,1,SBrkr,1008,884,0,1892,0,0,2,1,3,1,3,8,8,1,3,Attchd,2000,2,2,431.0,3,3,1.0,108,0,0,0,0,0,0,N/A,0,7,2008,WD ,226750,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
258,651,535353140,190,107.0,10615,Pave,N/A,IR1,Bnk,4,2,Artery,Artery,2.0,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,2,BLQ,440.0,Unf,0.0,538.0,978.0,GasA,3,1,SBrkr,1014,685,0,1699,1,0,2,0,3,2,3,7,8,0,0,CarPort,1920,1,2,420.0,2,2,1.0,0,74,0,0,0,0,0,N/A,0,8,2009,WD ,95000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0
259,198,903228150,50,50.0,6000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,300.0,Unf,0.0,480.0,780.0,GasA,3,1,SBrkr,780,636,0,1416,0,0,1,1,3,1,3,6,8,0,0,Detchd,1948,1,1,312.0,3,3,0.5,221,0,48,0,0,0,0,N/A,0,3,2010,WD ,139900,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
260,131,534451150,30,55.0,5350,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,1,CBlock,3,3,1,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,1,SBrkr,1306,0,0,1306,0,0,1,0,3,1,2,6,5,0,0,N/A,1978,0,0,0.0,0,0,1.0,263,0,0,0,0,0,2,Shed,450,5,2010,WD ,76500,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,1258,535380110,30,60.0,5400,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,Unf,0.0,Unf,0.0,672.0,672.0,GasA,4,1,SBrkr,672,0,0,672,0,0,1,0,2,1,3,4,8,0,0,Detchd,1997,1,1,308.0,3,3,0.0,88,108,0,0,0,0,0,N/A,0,7,2008,WD ,86900,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
262,1599,923227030,20,132.78977712336402,17979,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3,3,1,ALQ,785.0,Unf,0.0,328.0,1113.0,GasA,5,1,SBrkr,1160,0,0,1160,1,0,1,0,3,1,4,6,8,0,0,Attchd,1968,1,1,257.0,3,3,1.0,81,0,0,0,0,0,2,Shed,500,2,2008,WD ,152500,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
263,1508,908250090,20,68.0,9520,Pave,N/A,Reg,Bnk,4,2,Norm,Norm,1.0,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,3,3,CBlock,4,3,1,Rec,767.0,Unf,0.0,144.0,911.0,GasA,3,1,SBrkr,930,0,0,930,0,0,1,0,2,1,3,5,8,0,0,Attchd,1953,2,1,286.0,3,3,1.0,134,0,0,0,0,0,3,Gar2,3000,5,2008,WD ,99000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,615,534450150,30,50.0,5330,Pave,N/A,Reg,HLS,4,1,Norm,Norm,1.0,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,LwQ,280.0,Unf,0.0,140.0,420.0,GasA,4,1,SBrkr,708,0,0,708,0,0,1,0,2,1,2,5,8,0,0,N/A,1978,0,0,0.0,0,0,1.0,164,0,0,0,0,0,0,N/A,0,12,2009,WD ,82500,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,1815,531451030,120,50.0,8012,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,1,GLQ,430.0,Unf,0.0,1145.0,1575.0,GasA,4,1,SBrkr,1575,0,0,1575,1,0,2,0,2,1,4,5,8,0,0,Attchd,1992,2,2,529.0,3,3,1.0,0,0,52,0,0,0,0,N/A,0,7,2007,WD ,179200,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
266,2712,905105010,20,75.0,9000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,4,1,SBrkr,1059,0,0,1059,1,0,1,0,3,1,3,6,8,0,0,Attchd,1966,3,1,286.0,3,3,1.0,0,88,0,0,0,0,2,N/A,0,6,2006,WD ,142500,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
267,2051,905101070,20,62.0,14299,Pave,N/A,Reg,Lvl,4,1,Feedr,Norm,1.0,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,Rec,513.0,LwQ,144.0,348.0,1005.0,GasA,3,1,SBrkr,1005,0,0,1005,1,0,1,0,3,1,3,5,8,0,0,Detchd,1964,1,2,440.0,3,3,0.0,0,0,0,0,0,0,3,N/A,0,7,2007,WD ,115400,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
268,1863,534104090,60,58.04420184471458,7050,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,738.0,Unf,0.0,319.0,1057.0,GasA,5,1,SBrkr,1057,872,0,1929,1,0,2,1,3,1,4,7,8,1,3,Attchd,2001,3,2,650.0,3,3,1.0,0,235,0,0,0,0,0,N/A,0,5,2007,WD ,226000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
269,2510,533212130,160,30.0,3180,Pave,Pave,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,600.0,600.0,GasA,5,1,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,0,Detchd,2005,2,2,480.0,3,3,1.0,0,166,0,0,0,0,0,N/A,0,4,2006,WD ,144152,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
270,1069,528178090,60,112.0,16451,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,4,3,PConc,5,3,4,Unf,0.0,Unf,0.0,1765.0,1765.0,GasA,5,1,SBrkr,1804,886,0,2690,0,0,2,1,4,1,4,9,8,1,4,BuiltIn,2003,3,3,795.0,3,3,1.0,268,58,0,0,0,0,0,N/A,0,7,2008,WD ,370000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
271,336,923276030,20,76.0,12887,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,Rec,207.0,GLQ,590.0,36.0,833.0,GasA,3,1,SBrkr,833,0,0,833,1,0,1,0,2,1,4,5,8,0,0,Attchd,1984,1,2,495.0,3,3,1.0,431,0,0,0,0,0,3,N/A,0,4,2010,WD ,149900,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
272,2417,528221100,60,105.0,15578,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,728.0,728.0,GasA,4,1,SBrkr,728,728,0,1456,0,0,2,1,3,1,3,8,8,0,0,Attchd,2006,2,2,429.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,5,2006,New,172785,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
273,1962,535451110,20,60.0,7200,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,ALQ,398.0,BLQ,149.0,317.0,864.0,GasA,4,1,SBrkr,864,0,0,864,1,0,1,0,3,1,4,5,8,0,0,Detchd,1980,2,2,720.0,3,3,1.0,194,0,0,0,0,0,0,N/A,0,7,2007,WD ,129000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
274,372,527302175,20,48.0,17043,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,2,1,Unf,0.0,Unf,0.0,1362.0,1362.0,GasA,3,1,SBrkr,1586,0,0,1586,0,0,2,0,3,1,3,7,8,1,3,Attchd,1979,1,2,435.0,3,3,1.0,192,0,0,0,0,0,0,N/A,0,1,2009,WD ,181000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
275,2578,535178100,80,125.0,10000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,3,3,CBlock,3,3,3,BLQ,678.0,Rec,281.0,99.0,1058.0,GasA,5,1,SBrkr,1370,0,0,1370,1,0,1,0,3,1,3,6,8,1,3,Basment,1956,2,1,300.0,3,3,1.0,191,0,0,0,120,0,3,N/A,0,2,2006,WD ,148000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
276,2824,908130020,20,75.0,8050,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,N/A,0.0,3,3,PConc,4,3,3,GLQ,475.0,ALQ,297.0,142.0,914.0,GasA,5,1,SBrkr,914,0,0,914,1,0,1,0,2,1,4,4,8,0,0,N/A,1978,0,0,0.0,0,0,0.0,32,0,0,0,0,0,0,N/A,0,4,2006,WD ,117250,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
277,471,528228435,120,43.0,3182,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,GLQ,16.0,Unf,0.0,1357.0,1373.0,GasA,5,1,SBrkr,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,3,Attchd,2005,3,2,430.0,3,3,1.0,143,20,0,0,0,0,0,N/A,0,5,2009,WD ,192500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
278,1544,909451150,160,24.0,1950,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,3,1,LwQ,81.0,GLQ,612.0,23.0,716.0,GasA,3,1,SBrkr,716,840,0,1556,1,0,2,1,3,1,3,6,8,1,3,Attchd,1980,3,2,452.0,3,3,1.0,161,0,0,0,0,0,4,N/A,0,7,2008,COD,151000,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
279,2141,907203060,20,70.0,7700,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,LwQ,138.0,Rec,468.0,276.0,882.0,GasA,3,1,SBrkr,882,0,0,882,1,0,1,0,3,1,3,5,8,0,0,Detchd,1980,1,2,461.0,3,3,1.0,96,0,0,0,0,0,3,N/A,0,3,2007,WD ,112500,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
280,2008,903205085,30,98.0,8731,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3,3,1,BLQ,645.0,Unf,0.0,270.0,915.0,GasA,3,1,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,4,1,4,Detchd,1972,1,2,495.0,3,3,1.0,0,0,216,0,126,0,0,N/A,0,5,2007,WD ,144000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,1075,528186130,120,89.0,8232,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,9,5,2007,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,714.0,5,3,PConc,5,3,1,GLQ,1204.0,Unf,0.0,596.0,1800.0,GasA,5,1,SBrkr,1800,0,0,1800,1,0,2,0,2,1,5,6,8,1,4,Attchd,2008,2,3,944.0,3,3,1.0,210,0,0,0,0,0,0,N/A,0,6,2008,New,370967,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0
282,34,527453130,160,24.0,2280,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,1,ALQ,514.0,Unf,0.0,341.0,855.0,GasA,3,1,SBrkr,855,601,0,1456,0,0,2,1,3,1,4,6,8,1,3,Attchd,1975,1,2,440.0,3,3,1.0,173,0,0,0,0,0,0,N/A,0,6,2010,WD ,149900,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
283,847,907192030,60,68.0,8935,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,831.0,831.0,GasA,5,1,SBrkr,831,829,0,1660,0,0,2,1,3,1,4,7,8,0,0,Attchd,2002,2,2,493.0,3,3,1.0,144,68,0,0,0,0,0,N/A,0,7,2009,WD ,195000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
284,1629,527165100,80,67.39566807112168,9125,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,384.0,384.0,GasA,4,1,SBrkr,812,670,0,1482,0,0,2,1,3,1,4,7,8,1,3,Attchd,1992,3,2,392.0,3,3,1.0,100,25,0,0,0,0,0,N/A,0,7,2007,WD ,163900,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
285,2073,905352010,20,91.18291282698071,11075,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4,3,1,BLQ,299.0,LwQ,891.0,0.0,1190.0,GasA,5,1,SBrkr,1522,0,0,1522,0,0,2,0,3,1,3,7,8,1,3,Attchd,1984,3,2,552.0,3,3,1.0,0,77,0,0,168,0,4,N/A,0,2,2007,WD ,182000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
286,960,916382100,20,113.0,13438,Pave,N/A,IR1,HLS,4,1,Norm,Norm,1.0,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,5,3,CBlock,5,3,4,GLQ,1758.0,Unf,0.0,432.0,2190.0,GasA,5,1,SBrkr,2036,0,0,2036,1,0,2,0,3,1,5,9,8,1,5,Attchd,2008,3,3,780.0,3,3,1.0,90,154,0,0,0,0,0,N/A,0,7,2009,WD ,410000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
287,955,914476430,20,82.0,11070,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,BLQ,55.0,Unf,0.0,1527.0,1582.0,GasA,3,1,SBrkr,1595,0,0,1595,1,0,2,0,2,1,3,5,8,0,0,Detchd,1991,1,2,672.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,4,2009,COD,152000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
